Source,Target,Weight
#fit,#allstrengthnoweakness,2
#fit,#trapper,2
#fit,#rapper,2
#fit,#blickup,2
#fit,#letsdoit,2
#fit,#remando,1
#fit,#exercise,2
#fit,#healthyliving,1
#fit,#healthylifestyle,2
#fit,#fitfam,1
#fit,#abs,1
#fit,#core,1
#fit,#muscle,1
#fit,#beast,1
#fit,#gymlife,1
#fit,#swole,1
#fit,#power,1
#fit,#getbetter,1
#fit,#gymflo,1
#fit,#fitsperation,1
#fit,#workhard,1
#fit,#maketime,1
#fit,#noexcuses,1
#fit,#hardwork,1
#fit,#cardio,1
#fit,#weightlift,1
#fit,#run,1
#fit,#noteasy,1
#fit,#worthit,1
#fit,#possible,1
#fit,#mysonandme,1
#fit,#joke,1
#fit,#happy,1
#fit,#weightlossjourney,1
#fit,#strong,1
#fit,#healthy,1
#fit,#wellness,1
#fit,#success,1
#fitnessmotivation,#fitat45,1
#fitnessmotivation,#fitover40,1
#fitnessmotivation,#fitforlife,1
#fitnessmotivation,#fitnessgirl,1
#fitnessmotivation,#fitmom,1
#fitnessmotivation,#getfit,3
#fitnessmotivation,#fitnessjourney,1
#fitnessmotivation,#fitnessgoals,1
#fitnessmotivation,#violatorfitness,1
#fitnessmotivation,#fitnessfriday,2
#fitnessmotivation,#lifequotes,1
#fitnessmotivation,#fatigue,1
#fitnessmotivation,#dreams,1
#fitnessmotivation,#dreamescometrue,1
#fitnessmotivation,#studentathlete,1
#fitnessmotivation,#destroy,1
#fitnessmotivation,#havefaith,1
#fitnessmotivation,#staywoke,1
#fitnessmotivation,#trapnewton,2
#fitnessmotivation,#prettygirlslovetrapnewton,2
#fitnessmotivation,#allstrengthnoweakness,2
#fitnessmotivation,#trapper,2
#fitnessmotivation,#rapper,2
#fitnessmotivation,#blickup,2
#fitnessmotivation,#letsdoit,2
#fitnessmotivation,#nikerunning,1
#fitnessmotivation,#marathontraining,1
#fitnessmotivation,#sneakerhead,1
#fitnessmotivation,#fresh,1
#fitnessmotivation,#beastmode,1
#fitnessmotivation,#workoutmotivation,1
#fitnessmotivation,#remando,1
#fitnessmotivation,#exercise,1
#fitnessmotivation,#healthyliving,1
#fitnessmotivation,#healthylifestyle,1
#fitnessmotivation,#fitquote,1
#fitnessmotivation,#fitspo,1
#fitnessmotivation,#goalsetting,1
#fitnessmotivation,#physiquegoals,1
#fitnessmotivation,#mirrin,1
#fitnessmotivation,#hardworkdedication,1
#fitnessmotivation,#gymmotivation,1
#fitnessmotivation,#gogetit,1
#fitnessmotivation,#findyourstrong,1
#fitnessmotivation,#yogi,1
#fitnessmotivation,#yoga,1
#fitat45,#fitover40,1
#fitat45,#fitforlife,1
#fitat45,#fitnessgirl,1
#fitat45,#fitmom,1
#fitat45,#getfit,1
#fitat45,#fitnessjourney,1
#fitat45,#fitnessgoals,1
#fitover40,#fitforlife,1
#fitover40,#fitnessgirl,1
#fitover40,#fitmom,1
#fitover40,#getfit,1
#fitover40,#fitnessjourney,1
#fitover40,#fitnessgoals,1
#fitforlife,#fitnessgirl,1
#fitforlife,#fitmom,1
#fitforlife,#getfit,1
#fitforlife,#fitnessjourney,1
#fitforlife,#fitnessgoals,1
#fitnessgirl,#fitmom,1
#fitnessgirl,#getfit,1
#fitnessgirl,#fitnessjourney,1
#fitnessgirl,#fitnessgoals,1
#fitmom,#getfit,1
#fitmom,#fitnessjourney,1
#fitmom,#fitnessgoals,1
#getfit,#fitnessjourney,1
#getfit,#fitnessgoals,1
#getfit,#violatorfitness,2
#getfit,#staywoke,2
#getfit,#fitnessfriday,3
#getfit,#myworkethic,1
#getfit,#business,1
#getfit,#myvision,1
#getfit,#lifequotes,1
#getfit,#fatigue,1
#getfit,#dreams,1
#getfit,#dreamescometrue,1
#getfit,#studentathlete,1
#getfit,#destroy,1
#getfit,#havefaith,1
#getfit,#teambringit,1
#getfit,#iworkout,1
#getfit,#gymtime,1
#getfit,#lifting,1
#getfit,#noexcuses,1
#getfit,#lifegoals,1
#getfit,#squadgoals,1
#getfit,#fitfam,4
#getfit,#fitlife,1
#getfit,#fitquote,1
#getfit,#fitspo,4
#getfit,#goalsetting,1
#getfit,#physiquegoals,1
#getfit,#mirrin,1
#getfit,#hardworkdedication,1
#getfit,#gymmotivation,1
#getfit,#gogetit,1
#getfit,#findyourstrong,1
#getfit,#yogi,1
#getfit,#yoga,2
#getfit,#lifestyle,1
#getfit,#somuchfun,1
#getfit,#gymnastic,1
#getfit,#loveit,1
#getfit,#sporty,1
#getfit,#gameday,1
#getfit,#sportsday,1
#getfit,#winner,1
#getfit,#tagsta_sport,1
#getfit,#grass,1
#getfit,#healthy,1
#getfit,#playing,1
#getfit,#kick,1
#getfit,#play,1
#getfit,#bootcamp,1
#getfit,#family,1
#getfit,#hiit,1
#getfit,#herbalife,1
#getfit,#hiitworkout,1
#getfit,#2018,1
#getfit,#summer,1
#getfit,#fun,1
#getfit,#stayfit,1
#getfit,#lunges,1
#getfit,#crossfit,2
#getfit,#wod,2
#getfit,#getstrong,2
#getfit,#kermitgetsfit,1
#getfit,#tireflips,1
#getfit,#fitspiration,1
#fitnessjourney,#fitnessgoals,1
#nikekapad,#memesfordays,1
#ybm,#dowhatmakesyouhappy,2
#ybm,#ybm,1
#anonymous,#25thamemdmentnow,1
#anonymous,#trumpresign,1
#anonymous,#equality,1
#anonymous,#fourp,1
#anonymous,#lastword,1
#anonymous,#maddow,1
#anonymous,#11thhour,1
#anonymous,#nytimesoped,1
#anonymous,#bebest,1
#anonymous,#imwithkaep,1
#kapernik,#justburnit,1
#imwithkaep,#sleep,1
#imwithkaep,#woke,1
#imwithkaep,#happyfriyay,1
#imwithkaep,#imwithnike,1
#imwithkaep,#trumpisinsane,1
#imwithkaep,#hypocrisy,1
#imwithkaep,#racisttrump,1
#imwithkaep,#unfitforoffice,1
#imwithkaep,#alabama,1
#imwithkaep,#policebrutality,1
#imwithkaep,#justiceforjonathanvictor,1
#imwithkaep,#racialinjustice,1
#imwithkaep,#justiceforall,1
#imwithkaep,#boycottnfl,2
#imwithkaep,#thisisamerica,1
#imwithkaep,#lastword,1
#imwithkaep,#maddow,1
#imwithkaep,#11thhour,1
#imwithkaep,#nytimesoped,1
#imwithkaep,#bebest,1
#imwithkaep,#humanrights,2
#imwithkaep,#blm,3
#imwithkaep,#chills,1
#imwithkaep,#resistancepoets,1
#imwithkaep,#commercial,1
#imwithkaep,#atlvsphi,1
#imwithkaep,#nflkickoff2018,1
#imwithkaep,#vet,1
#imwithkaep,#vetsagainsttrump,1
#thelifeeengineer,#investlikealady,1
#thelifeeengineer,#livelikeaboss,1
#investlikealady,#livelikeaboss,1
#nikes,#justin,1
#nikes,#boots,1
#nikes,#nationalanthem,1
#nikes,#nomorenikes,1
#nikes,#theawardgoes2,1
#nikes,#goseedavemartin,1
#nikes,#bobbybrown,1
#nikes,#nikesneakers,1
#nikes,#bobbybrownstory,1
#nikes,#bet,1
#nikes,#janetjackson,1
#nikes,#kobebryant,1
#nikes,#miketyson,1
#nikes,#mgk,1
#nikes,#blackhumor,1
#nikes,#machinegunkelly,1
#nikes,#ti,1
#nikes,#blackcomedy,1
#nikes,#ijs,1
#nikes,#istandwithkap,1
#nikes,#longlivenike,1
#nikes,#trainers,1
#nikes,#race,1
#nikes,#debate,1
#nikes,#issues,1
#nikes,#creps,1
#nikes,#usa,1
#nikes,#uk,1
#nikes,#djphatsu,1
#nikes,#djew,1
#nikes,#mum,1
#nikes,#mommy,1
#nikes,#myrock,1
#nikes,#nikecommercial,1
#politics,#fritzcast,1
#politics,#podcast,1
#politics,#corybooker,1
#politics,#kavanaughhearings,1
#politics,#netde,1
#politics,#delawareprimary,1
#politics,#uspolitics,1
#politics,#libertarian,1
#politics,#liberty,1
#politics,#talkradio,1
#politics,#millennial,1
#politics,#election2018,1
#politics,#tlot,1
#politics,#texas,2
#politics,#livingwhileblack,2
#politics,#thisisamerica,2
#politics,#repubs,2
#politics,#danpatrick,2
#supportkaepernick,#supportveterans,1
#supportkaepernick,#supportnike,2
#25thamemdmentnow,#trumpresign,1
#25thamemdmentnow,#resign,3
#25thamemdmentnow,#russianboughtandpaidfor,1
#25thamemdmentnow,#illegitimatepresident,1
#25thamemdmentnow,#myattorneygotarrested,1
#25thamemdmentnow,#kkkhole,1
#25thamemdmentnow,#trumpcrimefamily,1
#25thamemdmentnow,#impeachtrumpnow,1
#25thamemdmentnow,#worstpresidentever,1
#trumpresign,#good,1
#trumpresign,#idea,1
#trumpresign,#please,1
#trumpresign,#fear,1
#trumpresign,#woodwardbook,1
#oreo,#oreomilkshake,1
#oreo,#yummy,1
#oreo,#myws,1
#oreo,#winstonsalem,1
#oreo,#clemmons,1
#oreo,#bakedfromscratch,1
#oreo,#mompreneur,1
#oreo,#eat,1
#oreomilkshake,#yummy,1
#oreomilkshake,#myws,1
#oreomilkshake,#winstonsalem,1
#oreomilkshake,#clemmons,1
#oreomilkshake,#bakedfromscratch,1
#oreomilkshake,#mompreneur,1
#oreomilkshake,#eat,1
#yummy,#myws,1
#yummy,#winstonsalem,1
#yummy,#clemmons,1
#yummy,#bakedfromscratch,1
#yummy,#mompreneur,1
#yummy,#eat,1
#myws,#winstonsalem,1
#myws,#clemmons,1
#myws,#bakedfromscratch,1
#myws,#mompreneur,1
#myws,#eat,1
#winstonsalem,#clemmons,1
#winstonsalem,#bakedfromscratch,1
#winstonsalem,#mompreneur,1
#winstonsalem,#eat,1
#clemmons,#bakedfromscratch,1
#clemmons,#mompreneur,1
#clemmons,#eat,1
#bakedfromscratch,#mompreneur,1
#bakedfromscratch,#eat,1
#mompreneur,#eat,1
#eat,#restday,1
#eat,#goodmorning,1
#eat,#weekend,1
#eat,#positivevibes,1
#eat,#positivity,1
#eat,#tgfad,1
#eat,#boxing,1
#eat,#hardwork,1
#eat,#dedication,1
#eat,#determination,1
#eat,#grind,1
#nikeforever,#takemymoney,1
#money,#financialeducation,1
#money,#moneymatters,1
#money,#moneymaker,1
#money,#guns,1
#money,#drugs,1
#money,#kneeling,1
#money,#travel,1
#money,#success,1
#money,#lifestyle,1
#money,#yacht,1
#money,#millionaire,1
#financialeducation,#moneymatters,1
#financialeducation,#moneymaker,1
#moneymatters,#moneymaker,1
#futuregoals,#howtomakethisyearawesome,1
#futuregoals,#criticalthink,1
#futuregoals,#reflection,1
#howtomakethisyearawesome,#criticalthink,1
#howtomakethisyearawesome,#reflection,1
#criticalthink,#reflection,1
#crazytown,#nuts,1
#kaepernicking,#igers,1
#kaepernicking,#explore,1
#kaepernicking,#porstudio,1
#igers,#explore,1
#igers,#porstudio,1
#explore,#porstudio,1
#explore,#wearehereagain,1
#explore,#whynot,1
#trayvonmartin,#blm,1
#trayvonmartin,#civilrights,1
#trayvonmartin,#hoodiesup,1
#trayvonmartin,#handsup,1
#trayvonmartin,#icantbreath,1
#trayvonmartin,#nationalanthem,1
#trayvonmartin,#nflprotest,1
#trayvonmartin,#imwithhim,1
#trayvonmartin,#notabouttheflag,1
#blm,#civilrights,1
#blm,#hoodiesup,1
#blm,#handsup,1
#blm,#icantbreath,1
#blm,#nationalanthem,1
#blm,#nflprotest,1
#blm,#imwithhim,1
#blm,#notabouttheflag,1
#blm,#letsgo,1
#blm,#humanrights,2
#civilrights,#hoodiesup,1
#civilrights,#handsup,1
#civilrights,#icantbreath,1
#civilrights,#nationalanthem,1
#civilrights,#nflprotest,1
#civilrights,#imwithhim,1
#civilrights,#notabouttheflag,1
#civilrights,#fraternity,1
#civilrights,#istandwithcolin,1
#civilrights,#policebrutality,1
#civilrights,#repost,1
#civilrights,#khaleesi,1
#civilrights,#serena,1
#civilrights,#equalopportunities,1
#civilrights,#humanrights,1
#civilrights,#yeswecantoo,1
#hoodiesup,#handsup,1
#hoodiesup,#icantbreath,1
#hoodiesup,#nationalanthem,1
#hoodiesup,#nflprotest,1
#hoodiesup,#imwithhim,1
#hoodiesup,#notabouttheflag,1
#handsup,#icantbreath,1
#handsup,#nationalanthem,1
#handsup,#nflprotest,1
#handsup,#imwithhim,1
#handsup,#notabouttheflag,1
#icantbreath,#nationalanthem,1
#icantbreath,#nflprotest,1
#icantbreath,#imwithhim,1
#icantbreath,#notabouttheflag,1
#nationalanthem,#nflprotest,1
#nationalanthem,#imwithhim,5
#nationalanthem,#notabouttheflag,5
#nationalanthem,#nomorenikes,1
#nationalanthem,#onbendedknee,4
#nationalanthem,#signcolinkaepernick,4
#nationalanthem,#fashion,4
#nationalanthem,#style,4
#nationalanthem,#imageofsport,1
#nationalanthem,#kneel,1
#nationalanthem,#donaldtrump,1
#nationalanthem,#atlvsphi,1
#nationalanthem,#nflkickoff2018,1
#nationalanthem,#boyziimen,2
#nationalanthem,#joke,1
#nationalanthem,#myknee,1
#nationalanthem,#pass,1
#nationalanthem,#hut,1
#nationalanthem,#omaha,1
#nationalanthem,#psychology,1
#nationalanthem,#playa,1
#nationalanthem,#realtalk,1
#nationalanthem,#roast,1
#nationalanthem,#americanflag,1
#nationalanthem,#standup,1
#nationalanthem,#standtall,1
#nationalanthem,#proud,1
#nationalanthem,#football2018szn,1
#nationalanthem,#falcons,1
#nationalanthem,#eagles,1
#nationalanthem,#follow,1
#nationalanthem,#spotify,1
#nationalanthem,#itunes,1
#nationalanthem,#thursdaythoughts,1
#nationalanthem,#turnt,1
#nationalanthem,#lit,1
#nflprotest,#imwithhim,1
#nflprotest,#notabouttheflag,1
#imwithhim,#notabouttheflag,5
#imwithhim,#onbendedknee,4
#imwithhim,#signcolinkaepernick,4
#imwithhim,#fashion,4
#imwithhim,#style,4
#notabouttheflag,#onbendedknee,4
#notabouttheflag,#signcolinkaepernick,4
#notabouttheflag,#fashion,4
#notabouttheflag,#style,4
#notabouttheflag,#presidentchump,1
#spiderman,#2kday,1
#spiderman,#falcons,1
#spiderman,#blackpink,1
#spiderman,#middayoasis,1
#spiderman,#theplacerestaurant,1
#spiderman,#newgame,1
#spiderman,#spidermanwearsniketoo,1
#2kday,#falcons,2
#2kday,#blackpink,1
#2kday,#middayoasis,1
#2kday,#theplacerestaurant,1
#2kday,#spotity,1
#2kday,#rap,1
#2kday,#rolltide,1
#2kday,#hiphop,1
#2kday,#loveyourselftourinla,1
#2kday,#xoxofest,1
#2kday,#inbrotherhood,1
#2kday,#btsworldtour,1
#2kday,#pcas,1
#2kday,#2kislife,1
#2kday,#ballislife,1
#2kday,#nba2k,1
#2kday,#2k19,1
#2kday,#20thanniversary,1
#2kday,#nba2k19,1
#2kday,#striveforgreatness,1
#2kday,#puresharp,1
#2kday,#basketball,1
#2kday,#letsgetit,1
#falcons,#blackpink,1
#falcons,#middayoasis,1
#falcons,#theplacerestaurant,1
#falcons,#spotity,1
#falcons,#rap,1
#falcons,#rolltide,1
#falcons,#hiphop,1
#falcons,#loveyourselftourinla,1
#falcons,#xoxofest,1
#falcons,#inbrotherhood,2
#falcons,#btsworldtour,1
#falcons,#pcas,1
#falcons,#boycott,1
#falcons,#eagles,7
#falcons,#hypocrites,1
#falcons,#resisters,1
#falcons,#whywekneel,1
#falcons,#boycottnfl,1
#falcons,#fake,1
#falcons,#weseeyou,1
#falcons,#follow,4
#falcons,#spotify,4
#falcons,#itunes,4
#falcons,#tnf,1
#falcons,#mattryan,1
#falcons,#myopinion,1
#falcons,#atlvsphi,1
#falcons,#flyeaglesfly,2
#falcons,#boyziimen,1
#falcons,#thursdaythoughts,1
#falcons,#turnt,1
#falcons,#lit,1
#falcons,#nflkickoff2018,1
#falcons,#kick,1
#falcons,#indie,1
#falcons,#beinspired,1
#blackpink,#middayoasis,1
#blackpink,#theplacerestaurant,1
#blackpink,#freerolls,1
#blackpink,#free,1
#blackpink,#verydice,1
#blackpink,#blogging,1
#blackpink,#contentmarketing,1
#blackpink,#seo,1
#blackpink,#webdesign,1
#blackpink,#fillup,1
#blackpink,#blackout,1
#blackpink,#mgk,1
#blackpink,#eminemmgk,1
#blackpink,#rapgod,1
#blackpink,#rapdevil,1
#middayoasis,#theplacerestaurant,1
#transportation,#mhealth,1
#transportation,#living,1
#transportation,#whateverittakes,1
#transportation,#outside,1
#transportation,#pumpthejuice,1
#transportation,#irewardhealth,1
#transportation,#healthiswealth,1
#mhealth,#living,1
#mhealth,#whateverittakes,1
#mhealth,#outside,1
#mhealth,#pumpthejuice,1
#mhealth,#irewardhealth,1
#mhealth,#healthiswealth,1
#living,#whateverittakes,1
#living,#outside,1
#living,#pumpthejuice,1
#living,#irewardhealth,1
#living,#healthiswealth,1
#whateverittakes,#outside,1
#whateverittakes,#pumpthejuice,1
#whateverittakes,#irewardhealth,1
#whateverittakes,#healthiswealth,1
#outside,#pumpthejuice,1
#outside,#irewardhealth,1
#outside,#healthiswealth,1
#pumpthejuice,#irewardhealth,1
#pumpthejuice,#healthiswealth,1
#irewardhealth,#healthiswealth,1
#25amendmentnow,#racistcult,1
#25amendmentnow,#criminal,1
#25amendmentnow,#donthecon,1
#25amendmentnow,#traitortrumpistheenemyofthepeople,1
#25amendmentnow,#thanksnike,1
#vetskneelbecause,#vetsagainsttrump,2
#vetskneelbecause,#vetsresistsquadron,1
#vetskneelbecause,#veteransforkaepernick,1
#vetsagainsttrump,#vetsresistsquadron,1
#vetsagainsttrump,#veteransforkaepernick,1
#vetsagainsttrump,#freedom,1
#vetsagainsttrump,#vote,1
#vetsagainsttrump,#votebluetosaveamerica,1
#vetsagainsttrump,#bluetsunami,1
#vetsagainsttrump,#traitortrump,1
#vetsagainsttrump,#winteriscoming,1
#vetsagainsttrump,#nflkickoff2018,1
#vetsagainsttrump,#vet,1
#vetsresistsquadron,#veteransforkaepernick,1
#veteransforkaepernick,#inspireandunite,1
#veteransforkaepernick,#istandwithkap,1
#veteransforkaepernick,#istandwithkaepernick,1
#bottom,#dollar,1
#dickinabox,#giftthatkeepsongiving,1
#dickinabox,#saturdaynightlive,1
#dickinabox,#jt,1
#dickinabox,#putyourjunkinthebox,1
#dickinabox,#winneroftheinternet,1
#dickinabox,#nikemissedthisgem,1
#giftthatkeepsongiving,#saturdaynightlive,1
#dupealeru,#education,1
#dupealeru,#author,1
#dupealeru,#speaker,1
#dupealeru,#internationalauthor,1
#dupealeru,#eachoneteachone,1
#dupealeru,#hflmag,1
#dupealeru,#teachertips,1
#dupealeru,#kapepernick,1
#education,#author,1
#education,#speaker,1
#education,#internationalauthor,1
#education,#eachoneteachone,1
#education,#hflmag,1
#education,#teachertips,1
#education,#kapepernick,1
#education,#schoolsafety,1
#education,#schoolshootings,1
#education,#lockdownshades,1
#education,#scholarships,1
#education,#chicago,1
#education,#endgunviolence,1
#education,#saveourboys,1
#education,#thursdaythoughts,1
#education,#college,1
#author,#speaker,1
#author,#internationalauthor,1
#author,#eachoneteachone,1
#author,#hflmag,1
#author,#teachertips,1
#author,#kapepernick,1
#speaker,#internationalauthor,1
#speaker,#eachoneteachone,1
#speaker,#hflmag,1
#speaker,#teachertips,1
#speaker,#kapepernick,1
#internationalauthor,#eachoneteachone,1
#internationalauthor,#hflmag,1
#internationalauthor,#teachertips,1
#internationalauthor,#kapepernick,1
#eachoneteachone,#hflmag,1
#eachoneteachone,#teachertips,1
#eachoneteachone,#kapepernick,1
#eachoneteachone,#thinksmartstaysharp,1
#eachoneteachone,#jschickmusic,1
#eachoneteachone,#whoisjschick,1
#eachoneteachone,#personality,1
#eachoneteachone,#rap,1
#eachoneteachone,#producer,1
#eachoneteachone,#graphicdesign,1
#hflmag,#teachertips,1
#hflmag,#kapepernick,1
#teachertips,#kapepernick,1
#wcmt,#travel,1
#wcmt,#suicideprevention,1
#wcmt,#adventure,1
#wcmt,#giveback,1
#wcmt,#fellowship,1
#wcmt,#study,1
#travel,#suicideprevention,1
#travel,#adventure,4
#travel,#giveback,1
#travel,#fellowship,1
#travel,#study,1
#travel,#traveltribe,1
#travel,#happyfriday,1
#travel,#eaglescheer,1
#travel,#travellers,1
#travel,#bookyourplatinumgetawaynow,1
#travel,#beach,1
#travel,#adventuretravel,1
#travel,#drewtrippin,1
#travel,#mountainclimbing,1
#travel,#gardenofthegods,1
#travel,#airheads,1
#travel,#success,1
#travel,#lifestyle,1
#travel,#yacht,1
#travel,#millionaire,1
#travel,#freebiefriday,1
#travel,#property,1
#travel,#newbeginnings,1
#travel,#travelgoals,1
#travel,#jambokenya,1
#travel,#magicalkenya,1
#travel,#bucketlist,1
#travel,#dianibeach,1
#travel,#raydonwatersports,1
#travel,#princesscruises,1
#travel,#comebacknew,1
#travel,#justburnit,1
#travel,#destroyer_rick,1
#travel,#shoes,1
#travel,#disrupt,1
#travel,#losangeles,1
#travel,#just,1
#travel,#hisroadtrip,2
#travel,#greatbook,2
#travel,#bestseller,2
#travel,#chrisitan,2
#travel,#happyplace,2
#travel,#fun,2
#travel,#campfire,2
#travel,#camping,2
#travel,#camp,2
#travel,#people,2
#travel,#god,2
#travel,#nature,2
#travel,#scenery,2
#travel,#landscape,2
#travel,#roadtrip,2
#travel,#inspirational,2
#travel,#inspiring,2
#travel,#whydoit,1
#travel,#wedidit,1
#travel,#hotbook,1
#suicideprevention,#adventure,1
#suicideprevention,#giveback,1
#suicideprevention,#fellowship,1
#suicideprevention,#study,1
#adventure,#giveback,1
#adventure,#fellowship,1
#adventure,#study,1
#adventure,#adventuretravel,1
#adventure,#drewtrippin,1
#adventure,#mountainclimbing,1
#adventure,#gardenofthegods,1
#adventure,#airheads,1
#adventure,#hisroadtrip,2
#adventure,#greatbook,2
#adventure,#bestseller,2
#adventure,#chrisitan,2
#adventure,#happyplace,2
#adventure,#fun,2
#adventure,#campfire,2
#adventure,#camping,2
#adventure,#camp,2
#adventure,#people,2
#adventure,#god,2
#adventure,#nature,2
#adventure,#scenery,2
#adventure,#landscape,2
#adventure,#roadtrip,2
#adventure,#inspirational,2
#adventure,#inspiring,2
#adventure,#whydoit,1
#adventure,#wedidit,1
#adventure,#hotbook,1
#giveback,#fellowship,1
#giveback,#study,1
#fellowship,#study,1
#pottstown,#store168,1
#pottstown,#5yearanniversary,1
#store168,#5yearanniversary,1
#weeklypress,#socialinjustices,1
#weeklypress,#opinion,1
#weeklypress,#easthants,1
#weeklypress,#fallriverns,1
#socialinjustices,#opinion,1
#socialinjustices,#easthants,1
#socialinjustices,#fallriverns,1
#opinion,#easthants,1
#opinion,#fallriverns,1
#easthants,#fallriverns,1
#chicago,#life,1
#chicago,#lifstyle,1
#chicago,#summer18,1
#chicago,#trending,1
#chicago,#complete,1
#chicago,#revolution,1
#chicago,#iphonex,1
#chicago,#manualtransmission,1
#chicago,#cause,1
#chicago,#rebel,1
#chicago,#besmart,2
#chicago,#votedem,2
#chicago,#chicago,1
#chicago,#walkaway,2
#chicago,#dems,2
#chicago,#socialist,2
#chicago,#libs,2
#chicago,#economy,2
#chicago,#jobs,2
#chicago,#2a,2
#chicago,#freespeech,2
#chicago,#taxcutandjobsact,2
#chicago,#check,1
#chicago,#windycity,1
#chicago,#يوم_الجمعه,1
#chicago,#buenviernes,1
#chicago,#afldeescats,1
#chicago,#soundcloud,1
#chicago,#nrlstormsouths,1
#chicago,#np,1
#chicago,#2point0,1
#chicago,#sumika,1
#chicago,#sierraburgess,1
#chicago,#デレステar,1
#chicago,#verdeliss,1
#chicago,#outnow,1
#chicago,#scholarships,1
#chicago,#endgunviolence,1
#chicago,#saveourboys,1
#chicago,#thursdaythoughts,1
#chicago,#college,1
#chicago,#dontburnyourshoes,1
#chicago,#boxing,1
#chicago,#boxingbootcamp,1
#chicago,#boxingfamily,1
#chicago,#joinus,1
#chicago,#howmuchdidyoupayforthoseshoes,1
#chicago,#loveall,1
#chicago,#itsajoke,1
#life,#lifstyle,1
#life,#summer18,1
#life,#trending,1
#life,#complete,1
#life,#revolution,1
#life,#iphonex,1
#life,#manualtransmission,1
#life,#cause,1
#life,#rebel,1
#life,#facts,2
#life,#stand,1
#life,#pootietang,1
#life,#sahdahtay,1
#life,#chrisrock,1
#life,#legend,1
#life,#youknowitshotout,1
#life,#lovely,1
#life,#movie,1
#life,#cinema,1
#life,#film,1
#life,#dirtydee,1
#life,#froggy,1
#life,#bucky,1
#life,#jbsmoove,1
#life,#crownroyal,1
#life,#selfie,1
#life,#purpose,1
#life,#drive,1
#life,#growth,1
#life,#movement,1
#life,#determination,1
#life,#trusttheprocess,1
#life,#low_of_attraction,1
#life,#hope,1
#life,#live,1
#life,#today_is_your_day,1
#life,#my_wish_is_my_command,1
#life,#people,1
#life,#prayers,1
#life,#celiberity,1
#life,#integrity,1
#life,#beinspired,1
#life,#issamovement,1
#life,#unstoppable,1
#life,#powerful,1
#life,#worldstarhiphop,1
#life,#theshaderoom,1
#life,#black,1
#life,#papersackbrown,1
#life,#wearetherainbow,1
#life,#getwititorgetlost,1
#life,#narrowmindedpeople,1
#lifstyle,#summer18,1
#lifstyle,#trending,1
#lifstyle,#complete,1
#lifstyle,#revolution,1
#lifstyle,#iphonex,1
#lifstyle,#manualtransmission,1
#lifstyle,#cause,1
#lifstyle,#rebel,1
#summer18,#trending,1
#summer18,#complete,1
#summer18,#revolution,1
#summer18,#iphonex,1
#summer18,#manualtransmission,1
#summer18,#cause,1
#summer18,#rebel,1
#trending,#complete,1
#trending,#revolution,1
#trending,#iphonex,1
#trending,#manualtransmission,1
#trending,#cause,1
#trending,#rebel,1
#trending,#hkl,1
#trending,#hantukaklimah,1
#trending,#astroshaw,1
#trending,#motifviral,1
#trending,#funny,1
#trending,#memes,1
#trending,#funnymemes,1
#trending,#funnymeme,1
#trending,#parody,1
#trending,#parodi,1
#trending,#lucu,1
#trending,#lawak,1
#trending,#lawakhambar,1
#trending,#tazkirah,1
#trending,#dakwah,1
#trending,#brocuba,1
#trending,#mixed,1
#trending,#baby,1
#trending,#confession,1
#trending,#snippet,1
#trending,#new,1
#trending,#cbdoil,1
#trending,#sucess,1
#trending,#securethebag,1
#trending,#beyourownboss,1
#trending,#entrepreneur,1
#trending,#bahuntercomedian,1
#complete,#revolution,1
#complete,#iphonex,1
#complete,#manualtransmission,1
#complete,#cause,1
#complete,#rebel,1
#revolution,#iphonex,1
#revolution,#manualtransmission,1
#revolution,#cause,1
#revolution,#rebel,1
#iphonex,#manualtransmission,1
#iphonex,#cause,1
#iphonex,#rebel,1
#manualtransmission,#cause,1
#manualtransmission,#rebel,1
#cause,#rebel,1
#colinkapernick,#corybooker,1
#colinkapernick,#mistermetokur,1
#colinkapernick,#sacrificeeverything,1
#colinkapernick,#controversial,1
#colinkapernick,#boycottnikejustdoit,1
#colinkapernick,#backtheblue,1
#colinkapernick,#bluelivesmatter,1
#colinkapernick,#bojackson,1
#colinkapernick,#mj,1
#colinkapernick,#tofreedom,1
#colinkapernick,#nickiminaj,1
#colinkapernick,#nobadvibes,1
#colinkapernick,#blacksndproud,1
#colinkapernick,#blackexcellence,1
#colinkapernick,#proud,1
#colinkapernick,#heritage,1
#colinkapernick,#getittogether,1
#colinkapernick,#needrealjustice,1
#colinkapernick,#isupportnike,1
#corybooker,#fritzcast,1
#corybooker,#podcast,1
#corybooker,#kavanaughhearings,1
#corybooker,#netde,1
#corybooker,#delawareprimary,1
#corybooker,#uspolitics,1
#corybooker,#libertarian,1
#corybooker,#liberty,1
#corybooker,#talkradio,1
#corybooker,#millennial,1
#corybooker,#election2018,1
#corybooker,#tlot,1
#corybooker,#anonymousoped,1
#corybooker,#blockbrett,1
#corybooker,#kavanaughhearing,1
#corybooker,#realsacrifice,1
#business,#agency,2
#business,#consultant,2
#business,#online,2
#business,#creative,2
#business,#townhall,2
#business,#business,1
#business,#production,2
#business,#mobile,2
#business,#creativedirector,2
#business,#producer,2
#business,#usa,2
#business,#entrepreneurship,3
#business,#follow4follow,2
#business,#agencylife,2
#business,#keytosuccess,1
#business,#success,2
#business,#action,1
#business,#workhard,2
#business,#achieve,1
